image_filename,image_class
data\dogs\dog.590.jpg,dog
data\cats\cat.4810.jpg,cat
data\dogs\dog.3946.jpg,dog
data\dogs\dog.2562.jpg,dog
data\dogs\dog.1470.jpg,dog
data\dogs\dog.4936.jpg,dog
data\dogs\dog.1595.jpg,dog
data\dogs\dog.2162.jpg,dog
data\dogs\dog.2136.jpg,dog
data\cats\cat.1591.jpg,cat
data\cats\cat.4743.jpg,cat
data\cats\cat.2773.jpg,cat
data\cats\cat.4766.jpg,cat
data\cats\cat.37.jpg,cat
data\cats\cat.3065.jpg,cat
data\cats\cat.1250.jpg,cat
data\dogs\dog.1285.jpg,dog
data\dogs\dog.3189.jpg,dog
data\dogs\dog.3482.jpg,dog
data\cats\cat.4394.jpg,cat
data\cats\cat.2671.jpg,cat
data\cats\cat.1992.jpg,cat
data\dogs\dog.4524.jpg,dog
data\dogs\dog.2937.jpg,dog
data\dogs\dog.2342.jpg,dog
data\cats\cat.2497.jpg,cat
data\cats\cat.1130.jpg,cat
data\dogs\dog.4298.jpg,dog
data\cats\cat.2100.jpg,cat
data\cats\cat.1172.jpg,cat
data\cats\cat.1240.jpg,cat
data\cats\cat.897.jpg,cat
data\dogs\dog.4215.jpg,dog
data\dogs\dog.1665.jpg,dog
data\cats\cat.4273.jpg,cat
data\dogs\dog.4528.jpg,dog
data\dogs\dog.2509.jpg,dog
data\cats\cat.2628.jpg,cat
data\dogs\dog.3617.jpg,dog
data\cats\cat.446.jpg,cat
data\dogs\dog.3032.jpg,dog
data\cats\cat.1272.jpg,cat
data\dogs\dog.1115.jpg,dog
data\cats\cat.1185.jpg,cat
data\dogs\dog.1717.jpg,dog
data\dogs\dog.117.jpg,dog
data\dogs\dog.118.jpg,dog
data\dogs\dog.2947.jpg,dog
data\dogs\dog.4029.jpg,dog
data\cats\cat.1153.jpg,cat
data\cats\cat.75.jpg,cat
data\cats\cat.573.jpg,cat
data\dogs\dog.363.jpg,dog
data\dogs\dog.393.jpg,dog
data\dogs\dog.2112.jpg,dog
data\cats\cat.3690.jpg,cat
data\dogs\dog.1718.jpg,dog
data\dogs\dog.3644.jpg,dog
data\dogs\dog.1548.jpg,dog
data\cats\cat.106.jpg,cat
data\cats\cat.1021.jpg,cat
data\dogs\dog.4430.jpg,dog
data\cats\cat.695.jpg,cat
data\dogs\dog.2145.jpg,dog
data\dogs\dog.1267.jpg,dog
data\cats\cat.2318.jpg,cat
data\cats\cat.3583.jpg,cat
data\dogs\dog.1035.jpg,dog
data\cats\cat.843.jpg,cat
data\cats\cat.3551.jpg,cat
data\dogs\dog.77.jpg,dog
data\dogs\dog.3459.jpg,dog
data\cats\cat.178.jpg,cat
data\dogs\dog.3823.jpg,dog
data\cats\cat.4109.jpg,cat
data\dogs\dog.1456.jpg,dog
data\dogs\dog.412.jpg,dog
data\cats\cat.2814.jpg,cat
data\cats\cat.3373.jpg,cat
data\dogs\dog.3813.jpg,dog
data\dogs\dog.4922.jpg,dog
data\cats\cat.1360.jpg,cat
data\dogs\dog.4749.jpg,dog
data\cats\cat.4583.jpg,cat
data\cats\cat.4326.jpg,cat
data\dogs\dog.3577.jpg,dog
data\dogs\dog.1709.jpg,dog
data\dogs\dog.2274.jpg,dog
data\cats\cat.1074.jpg,cat
data\dogs\dog.1186.jpg,dog
data\dogs\dog.3460.jpg,dog
data\cats\cat.3642.jpg,cat
data\dogs\dog.650.jpg,dog
data\cats\cat.250.jpg,cat
data\cats\cat.2407.jpg,cat
data\dogs\dog.4179.jpg,dog
data\cats\cat.1293.jpg,cat
data\dogs\dog.2437.jpg,dog
data\dogs\dog.4668.jpg,dog
data\dogs\dog.3286.jpg,dog
data\cats\cat.2959.jpg,cat
data\cats\cat.1504.jpg,cat
data\dogs\dog.2712.jpg,dog
data\cats\cat.4404.jpg,cat
data\cats\cat.4596.jpg,cat
data\dogs\dog.1831.jpg,dog
data\cats\cat.4631.jpg,cat
data\dogs\dog.915.jpg,dog
data\dogs\dog.1710.jpg,dog
data\dogs\dog.3253.jpg,dog
data\dogs\dog.1786.jpg,dog
data\dogs\dog.3997.jpg,dog
data\cats\cat.2137.jpg,cat
data\cats\cat.3169.jpg,cat
data\cats\cat.2677.jpg,cat
data\cats\cat.807.jpg,cat
data\cats\cat.4195.jpg,cat
data\cats\cat.3348.jpg,cat
data\cats\cat.983.jpg,cat
data\dogs\dog.2776.jpg,dog
data\cats\cat.1845.jpg,cat
data\dogs\dog.647.jpg,dog
data\dogs\dog.4333.jpg,dog
data\cats\cat.346.jpg,cat
data\dogs\dog.2910.jpg,dog
data\dogs\dog.2694.jpg,dog
data\cats\cat.3983.jpg,cat
data\dogs\dog.4804.jpg,dog
data\cats\cat.1858.jpg,cat
data\dogs\dog.2181.jpg,dog
data\cats\cat.3750.jpg,cat
data\dogs\dog.4433.jpg,dog
data\cats\cat.770.jpg,cat
data\cats\cat.1801.jpg,cat
data\dogs\dog.743.jpg,dog
data\cats\cat.1005.jpg,cat
data\dogs\dog.1422.jpg,dog
data\cats\cat.4020.jpg,cat
data\dogs\dog.2828.jpg,dog
data\cats\cat.2711.jpg,cat
data\dogs\dog.4883.jpg,dog
data\cats\cat.1556.jpg,cat
data\cats\cat.880.jpg,cat
data\dogs\dog.1951.jpg,dog
data\dogs\dog.1385.jpg,dog
data\dogs\dog.3141.jpg,dog
data\dogs\dog.2452.jpg,dog
data\cats\cat.1054.jpg,cat
data\dogs\dog.3988.jpg,dog
data\cats\cat.60.jpg,cat
data\dogs\dog.4357.jpg,dog
data\dogs\dog.2636.jpg,dog
data\dogs\dog.3041.jpg,dog
data\cats\cat.4348.jpg,cat
data\dogs\dog.2518.jpg,dog
data\cats\cat.4552.jpg,cat
data\dogs\dog.1697.jpg,dog
data\cats\cat.449.jpg,cat
data\dogs\dog.1854.jpg,dog
data\cats\cat.1630.jpg,cat
data\dogs\dog.3714.jpg,dog
data\dogs\dog.4171.jpg,dog
data\dogs\dog.2014.jpg,dog
data\dogs\dog.2751.jpg,dog
data\cats\cat.1297.jpg,cat
data\dogs\dog.2222.jpg,dog
data\dogs\dog.2610.jpg,dog
data\cats\cat.67.jpg,cat
data\dogs\dog.2648.jpg,dog
data\cats\cat.2853.jpg,cat
data\cats\cat.720.jpg,cat
data\cats\cat.596.jpg,cat
data\cats\cat.3105.jpg,cat
data\cats\cat.4008.jpg,cat
data\dogs\dog.3146.jpg,dog
data\dogs\dog.1525.jpg,dog
data\dogs\dog.2584.jpg,dog
data\cats\cat.3638.jpg,cat
data\dogs\dog.3902.jpg,dog
data\cats\cat.57.jpg,cat
data\cats\cat.3535.jpg,cat
data\dogs\dog.2438.jpg,dog
data\dogs\dog.3215.jpg,dog
data\dogs\dog.2043.jpg,dog
data\cats\cat.524.jpg,cat
data\cats\cat.2003.jpg,cat
data\cats\cat.4752.jpg,cat
data\dogs\dog.3769.jpg,dog
data\dogs\dog.1989.jpg,dog
data\dogs\dog.1146.jpg,dog
data\cats\cat.2044.jpg,cat
data\cats\cat.4113.jpg,cat
data\cats\cat.3042.jpg,cat
data\cats\cat.1836.jpg,cat
data\dogs\dog.1978.jpg,dog
data\dogs\dog.3014.jpg,dog
data\cats\cat.3497.jpg,cat
data\cats\cat.359.jpg,cat
data\cats\cat.4984.jpg,cat
data\cats\cat.805.jpg,cat
data\dogs\dog.1481.jpg,dog
data\cats\cat.2474.jpg,cat
data\dogs\dog.3446.jpg,dog
data\dogs\dog.3721.jpg,dog
data\cats\cat.3613.jpg,cat
data\dogs\dog.968.jpg,dog
data\cats\cat.1402.jpg,cat
data\cats\cat.3838.jpg,cat
data\dogs\dog.3064.jpg,dog
data\cats\cat.4855.jpg,cat
data\cats\cat.1676.jpg,cat
data\cats\cat.1304.jpg,cat
data\cats\cat.2476.jpg,cat
data\dogs\dog.3114.jpg,dog
data\cats\cat.621.jpg,cat
data\dogs\dog.867.jpg,dog
data\cats\cat.2451.jpg,cat
data\cats\cat.3441.jpg,cat
data\cats\cat.4502.jpg,cat
data\cats\cat.3922.jpg,cat
data\cats\cat.712.jpg,cat
data\dogs\dog.2639.jpg,dog
data\cats\cat.2263.jpg,cat
data\dogs\dog.1536.jpg,dog
data\dogs\dog.3414.jpg,dog
data\cats\cat.378.jpg,cat
data\cats\cat.4293.jpg,cat
data\dogs\dog.2228.jpg,dog
data\cats\cat.947.jpg,cat
data\cats\cat.1605.jpg,cat
data\cats\cat.844.jpg,cat
data\cats\cat.1196.jpg,cat
data\cats\cat.3445.jpg,cat
data\cats\cat.3463.jpg,cat
data\cats\cat.41.jpg,cat
data\cats\cat.3255.jpg,cat
data\cats\cat.3443.jpg,cat
data\cats\cat.3104.jpg,cat
data\dogs\dog.4419.jpg,dog
data\dogs\dog.2891.jpg,dog
data\dogs\dog.364.jpg,dog
data\dogs\dog.3983.jpg,dog
data\cats\cat.2925.jpg,cat
data\cats\cat.811.jpg,cat
data\dogs\dog.2968.jpg,dog
data\cats\cat.1466.jpg,cat
data\cats\cat.276.jpg,cat
data\cats\cat.1639.jpg,cat
data\cats\cat.1059.jpg,cat
data\cats\cat.3332.jpg,cat
data\dogs\dog.2105.jpg,dog
data\cats\cat.1815.jpg,cat
data\cats\cat.1937.jpg,cat
data\cats\cat.1330.jpg,cat
data\dogs\dog.1611.jpg,dog
data\dogs\dog.2585.jpg,dog
data\dogs\dog.4793.jpg,dog
data\cats\cat.4693.jpg,cat
data\dogs\dog.3080.jpg,dog
data\cats\cat.3901.jpg,cat
data\dogs\dog.4139.jpg,dog
data\cats\cat.4886.jpg,cat
data\dogs\dog.3785.jpg,dog
data\dogs\dog.4746.jpg,dog
data\dogs\dog.3412.jpg,dog
data\dogs\dog.302.jpg,dog
data\cats\cat.508.jpg,cat
data\dogs\dog.3558.jpg,dog
data\dogs\dog.4395.jpg,dog
data\cats\cat.2907.jpg,cat
data\cats\cat.4265.jpg,cat
data\cats\cat.3857.jpg,cat
data\cats\cat.2397.jpg,cat
data\cats\cat.3148.jpg,cat
data\cats\cat.1058.jpg,cat
data\dogs\dog.478.jpg,dog
data\dogs\dog.4582.jpg,dog
data\dogs\dog.1878.jpg,dog
data\dogs\dog.1677.jpg,dog
data\dogs\dog.465.jpg,dog
data\cats\cat.1340.jpg,cat
data\dogs\dog.2952.jpg,dog
data\dogs\dog.2962.jpg,dog
data\dogs\dog.3932.jpg,dog
data\cats\cat.4192.jpg,cat
data\cats\cat.3176.jpg,cat
data\dogs\dog.3927.jpg,dog
data\cats\cat.1777.jpg,cat
data\dogs\dog.555.jpg,dog
data\dogs\dog.4485.jpg,dog
data\cats\cat.3887.jpg,cat
data\dogs\dog.4647.jpg,dog
data\dogs\dog.3629.jpg,dog
data\cats\cat.1025.jpg,cat
data\cats\cat.2020.jpg,cat
data\dogs\dog.3604.jpg,dog
data\cats\cat.3540.jpg,cat
data\cats\cat.4519.jpg,cat
data\dogs\dog.4079.jpg,dog
data\dogs\dog.3873.jpg,dog
data\cats\cat.3476.jpg,cat
data\cats\cat.409.jpg,cat
data\dogs\dog.2651.jpg,dog
data\dogs\dog.4110.jpg,dog
data\dogs\dog.2488.jpg,dog
data\cats\cat.4504.jpg,cat
data\cats\cat.1358.jpg,cat
data\cats\cat.223.jpg,cat
data\cats\cat.2270.jpg,cat
data\dogs\dog.1413.jpg,dog
data\cats\cat.2670.jpg,cat
data\cats\cat.3350.jpg,cat
data\dogs\dog.3200.jpg,dog
data\dogs\dog.1558.jpg,dog
data\dogs\dog.1220.jpg,dog
data\cats\cat.1109.jpg,cat
data\dogs\dog.1138.jpg,dog
data\cats\cat.1458.jpg,cat
data\cats\cat.2081.jpg,cat
data\dogs\dog.2526.jpg,dog
data\cats\cat.2107.jpg,cat
data\cats\cat.1995.jpg,cat
data\dogs\dog.1517.jpg,dog
data\cats\cat.271.jpg,cat
data\cats\cat.3859.jpg,cat
data\cats\cat.916.jpg,cat
data\dogs\dog.941.jpg,dog
data\cats\cat.3629.jpg,cat
data\dogs\dog.3614.jpg,dog
data\dogs\dog.421.jpg,dog
data\cats\cat.3484.jpg,cat
data\cats\cat.3787.jpg,cat
data\cats\cat.1714.jpg,cat
data\dogs\dog.3089.jpg,dog
data\cats\cat.738.jpg,cat
data\dogs\dog.2435.jpg,dog
data\cats\cat.3291.jpg,cat
data\dogs\dog.1960.jpg,dog
data\cats\cat.202.jpg,cat
data\dogs\dog.579.jpg,dog
data\cats\cat.1856.jpg,cat
data\cats\cat.3998.jpg,cat
data\dogs\dog.2337.jpg,dog
data\dogs\dog.3088.jpg,dog
data\cats\cat.2227.jpg,cat
data\cats\cat.657.jpg,cat
data\cats\cat.13.jpg,cat
data\cats\cat.3270.jpg,cat
data\cats\cat.2154.jpg,cat
data\dogs\dog.115.jpg,dog
data\cats\cat.2485.jpg,cat
data\cats\cat.98.jpg,cat
data\dogs\dog.1852.jpg,dog
data\dogs\dog.29.jpg,dog
data\cats\cat.2071.jpg,cat
data\cats\cat.1621.jpg,cat
data\dogs\dog.483.jpg,dog
data\cats\cat.3611.jpg,cat
data\dogs\dog.2591.jpg,dog
data\cats\cat.3385.jpg,cat
data\dogs\dog.3703.jpg,dog
data\cats\cat.4444.jpg,cat
data\dogs\dog.38.jpg,dog
data\dogs\dog.198.jpg,dog
data\cats\cat.3580.jpg,cat
data\dogs\dog.1430.jpg,dog
data\dogs\dog.195.jpg,dog
data\cats\cat.5.jpg,cat
data\dogs\dog.2279.jpg,dog
data\cats\cat.85.jpg,cat
data\dogs\dog.2012.jpg,dog
data\cats\cat.1598.jpg,cat
data\cats\cat.749.jpg,cat
data\cats\cat.65.jpg,cat
data\dogs\dog.3078.jpg,dog
data\cats\cat.1372.jpg,cat
data\dogs\dog.3193.jpg,dog
data\cats\cat.3219.jpg,cat
data\dogs\dog.1700.jpg,dog
data\dogs\dog.454.jpg,dog
data\cats\cat.4498.jpg,cat
data\dogs\dog.1607.jpg,dog
data\dogs\dog.3582.jpg,dog
data\cats\cat.3185.jpg,cat
data\dogs\dog.3450.jpg,dog
data\cats\cat.4002.jpg,cat
data\dogs\dog.1246.jpg,dog
data\cats\cat.480.jpg,cat
data\dogs\dog.4291.jpg,dog
data\cats\cat.1747.jpg,cat
data\dogs\dog.2082.jpg,dog
data\dogs\dog.3593.jpg,dog
data\dogs\dog.43.jpg,dog
data\cats\cat.3798.jpg,cat
data\cats\cat.3693.jpg,cat
data\cats\cat.1918.jpg,cat
data\cats\cat.3067.jpg,cat
data\cats\cat.607.jpg,cat
data\cats\cat.2063.jpg,cat
data\dogs\dog.1881.jpg,dog
data\dogs\dog.890.jpg,dog
data\dogs\dog.3920.jpg,dog
data\dogs\dog.1638.jpg,dog
data\dogs\dog.3979.jpg,dog
data\cats\cat.4491.jpg,cat
data\dogs\dog.1972.jpg,dog
data\dogs\dog.3237.jpg,dog
data\cats\cat.715.jpg,cat
data\cats\cat.865.jpg,cat
data\cats\cat.54.jpg,cat
data\dogs\dog.1494.jpg,dog
data\dogs\dog.4761.jpg,dog
data\dogs\dog.695.jpg,dog
data\dogs\dog.3406.jpg,dog
data\cats\cat.988.jpg,cat
data\cats\cat.1368.jpg,cat
data\cats\cat.527.jpg,cat
data\dogs\dog.1999.jpg,dog
data\dogs\dog.3175.jpg,dog
data\dogs\dog.240.jpg,dog
data\cats\cat.2305.jpg,cat
data\dogs\dog.3278.jpg,dog
data\cats\cat.397.jpg,cat
data\cats\cat.3205.jpg,cat
data\cats\cat.191.jpg,cat
data\cats\cat.2130.jpg,cat
data\cats\cat.2157.jpg,cat
data\dogs\dog.90.jpg,dog
data\dogs\dog.3466.jpg,dog
data\cats\cat.3478.jpg,cat
data\cats\cat.1079.jpg,cat
data\dogs\dog.801.jpg,dog
data\cats\cat.3330.jpg,cat
data\dogs\dog.1318.jpg,dog
data\cats\cat.733.jpg,cat
data\dogs\dog.3491.jpg,dog
data\cats\cat.219.jpg,cat
data\cats\cat.3099.jpg,cat
data\dogs\dog.111.jpg,dog
data\dogs\dog.542.jpg,dog
data\cats\cat.1273.jpg,cat
data\dogs\dog.461.jpg,dog
data\cats\cat.1984.jpg,cat
data\cats\cat.42.jpg,cat
data\dogs\dog.105.jpg,dog
data\cats\cat.1588.jpg,cat
data\dogs\dog.1200.jpg,dog
data\cats\cat.2062.jpg,cat
data\cats\cat.2218.jpg,cat
data\dogs\dog.340.jpg,dog
data\dogs\dog.3523.jpg,dog
data\cats\cat.116.jpg,cat
data\cats\cat.1688.jpg,cat
data\cats\cat.4640.jpg,cat
data\cats\cat.2681.jpg,cat
data\cats\cat.530.jpg,cat
data\dogs\dog.1706.jpg,dog
data\dogs\dog.1640.jpg,dog
data\cats\cat.831.jpg,cat
data\cats\cat.2818.jpg,cat
data\dogs\dog.4326.jpg,dog
data\dogs\dog.2118.jpg,dog
data\dogs\dog.1604.jpg,dog
data\cats\cat.2326.jpg,cat
data\dogs\dog.869.jpg,dog
data\dogs\dog.2301.jpg,dog
data\cats\cat.157.jpg,cat
data\cats\cat.263.jpg,cat
data\cats\cat.289.jpg,cat
data\cats\cat.1066.jpg,cat
data\cats\cat.708.jpg,cat
data\dogs\dog.4375.jpg,dog
data\dogs\dog.3560.jpg,dog
data\cats\cat.3242.jpg,cat
data\dogs\dog.616.jpg,dog
data\cats\cat.4818.jpg,cat
data\cats\cat.1048.jpg,cat
data\cats\cat.4870.jpg,cat
data\cats\cat.2604.jpg,cat
data\dogs\dog.3312.jpg,dog
data\dogs\dog.2011.jpg,dog
data\cats\cat.2828.jpg,cat
data\cats\cat.3309.jpg,cat
data\cats\cat.910.jpg,cat
data\cats\cat.584.jpg,cat
data\dogs\dog.4384.jpg,dog
data\dogs\dog.236.jpg,dog
data\cats\cat.4582.jpg,cat
data\dogs\dog.3397.jpg,dog
data\cats\cat.767.jpg,cat
data\cats\cat.3636.jpg,cat
data\cats\cat.4748.jpg,cat
data\cats\cat.2320.jpg,cat
data\cats\cat.3278.jpg,cat
data\dogs\dog.3157.jpg,dog
data\dogs\dog.253.jpg,dog
data\dogs\dog.3971.jpg,dog
data\dogs\dog.2412.jpg,dog
data\dogs\dog.4784.jpg,dog
data\cats\cat.2088.jpg,cat
data\cats\cat.335.jpg,cat
data\cats\cat.3390.jpg,cat
data\dogs\dog.1145.jpg,dog
data\dogs\dog.2934.jpg,dog
data\dogs\dog.1114.jpg,dog
data\dogs\dog.4400.jpg,dog
data\dogs\dog.4939.jpg,dog
data\cats\cat.3038.jpg,cat
data\cats\cat.2617.jpg,cat
data\dogs\dog.2147.jpg,dog
data\cats\cat.2440.jpg,cat
data\cats\cat.4799.jpg,cat
data\dogs\dog.3410.jpg,dog
data\cats\cat.461.jpg,cat
data\cats\cat.4829.jpg,cat
data\cats\cat.2639.jpg,cat
data\cats\cat.2505.jpg,cat
data\cats\cat.4711.jpg,cat
data\cats\cat.4826.jpg,cat
data\dogs\dog.2926.jpg,dog
data\dogs\dog.791.jpg,dog
data\dogs\dog.3393.jpg,dog
data\cats\cat.690.jpg,cat
data\dogs\dog.2160.jpg,dog
data\cats\cat.828.jpg,cat
data\cats\cat.4362.jpg,cat
data\cats\cat.4218.jpg,cat
data\dogs\dog.3565.jpg,dog
data\dogs\dog.3856.jpg,dog
data\cats\cat.2884.jpg,cat
data\dogs\dog.1159.jpg,dog
data\dogs\dog.1112.jpg,dog
data\cats\cat.1354.jpg,cat
data\cats\cat.1558.jpg,cat
data\cats\cat.3920.jpg,cat
data\dogs\dog.3773.jpg,dog
data\cats\cat.1465.jpg,cat
data\cats\cat.2036.jpg,cat
data\cats\cat.4789.jpg,cat
data\dogs\dog.3937.jpg,dog
data\cats\cat.2600.jpg,cat
data\cats\cat.4339.jpg,cat
data\dogs\dog.3573.jpg,dog
data\dogs\dog.1144.jpg,dog
data\dogs\dog.2819.jpg,dog
data\cats\cat.2860.jpg,cat
data\cats\cat.1953.jpg,cat
data\cats\cat.3840.jpg,cat
data\cats\cat.2725.jpg,cat
data\dogs\dog.1927.jpg,dog
data\cats\cat.560.jpg,cat
data\dogs\dog.1594.jpg,dog
data\cats\cat.761.jpg,cat
data\dogs\dog.2762.jpg,dog
data\dogs\dog.1216.jpg,dog
data\dogs\dog.4718.jpg,dog
data\cats\cat.4881.jpg,cat
data\cats\cat.4110.jpg,cat
data\cats\cat.2657.jpg,cat
data\dogs\dog.3882.jpg,dog
data\cats\cat.2348.jpg,cat
data\dogs\dog.2883.jpg,dog
data\dogs\dog.1273.jpg,dog
data\cats\cat.2942.jpg,cat
data\dogs\dog.3931.jpg,dog
data\cats\cat.1773.jpg,cat
data\dogs\dog.4133.jpg,dog
data\dogs\dog.1712.jpg,dog
data\cats\cat.2889.jpg,cat
data\dogs\dog.74.jpg,dog
data\dogs\dog.1505.jpg,dog
data\cats\cat.3318.jpg,cat
data\dogs\dog.731.jpg,dog
data\cats\cat.2436.jpg,cat
data\cats\cat.4462.jpg,cat
data\dogs\dog.4061.jpg,dog
data\cats\cat.2771.jpg,cat
data\dogs\dog.830.jpg,dog
data\cats\cat.604.jpg,cat
data\dogs\dog.3792.jpg,dog
data\dogs\dog.666.jpg,dog
data\dogs\dog.1284.jpg,dog
data\cats\cat.4749.jpg,cat
data\dogs\dog.124.jpg,dog
data\dogs\dog.2675.jpg,dog
data\dogs\dog.3928.jpg,dog
data\cats\cat.317.jpg,cat
data\dogs\dog.1905.jpg,dog
data\cats\cat.3978.jpg,cat
data\cats\cat.35.jpg,cat
data\cats\cat.4715.jpg,cat
data\cats\cat.2259.jpg,cat
data\cats\cat.115.jpg,cat
data\dogs\dog.3962.jpg,dog
data\cats\cat.2597.jpg,cat
data\dogs\dog.3330.jpg,dog
data\cats\cat.2096.jpg,cat
data\cats\cat.2194.jpg,cat
data\cats\cat.4836.jpg,cat
data\cats\cat.4918.jpg,cat
data\cats\cat.2332.jpg,cat
data\cats\cat.1981.jpg,cat
data\cats\cat.4705.jpg,cat
data\cats\cat.4337.jpg,cat
data\cats\cat.1123.jpg,cat
data\cats\cat.3173.jpg,cat
data\dogs\dog.167.jpg,dog
data\cats\cat.4911.jpg,cat
data\cats\cat.4609.jpg,cat
data\dogs\dog.1410.jpg,dog
data\dogs\dog.2836.jpg,dog
data\cats\cat.1883.jpg,cat
data\cats\cat.4410.jpg,cat
data\dogs\dog.2284.jpg,dog
data\cats\cat.1599.jpg,cat
data\cats\cat.3462.jpg,cat
data\dogs\dog.3575.jpg,dog
data\dogs\dog.2965.jpg,dog
data\dogs\dog.209.jpg,dog
data\cats\cat.3085.jpg,cat
data\cats\cat.4144.jpg,cat
data\dogs\dog.1851.jpg,dog
data\dogs\dog.2415.jpg,dog
data\cats\cat.2337.jpg,cat
data\cats\cat.2756.jpg,cat
data\dogs\dog.2251.jpg,dog
data\cats\cat.2847.jpg,cat
data\dogs\dog.1223.jpg,dog
data\cats\cat.742.jpg,cat
data\cats\cat.4128.jpg,cat
data\dogs\dog.1191.jpg,dog
data\dogs\dog.3025.jpg,dog
data\cats\cat.3189.jpg,cat
data\dogs\dog.1935.jpg,dog
data\dogs\dog.434.jpg,dog
data\dogs\dog.3057.jpg,dog
data\cats\cat.2787.jpg,cat
data\cats\cat.1728.jpg,cat
data\cats\cat.2590.jpg,cat
data\dogs\dog.1632.jpg,dog
data\cats\cat.2736.jpg,cat
data\dogs\dog.1351.jpg,dog
data\cats\cat.4226.jpg,cat
data\cats\cat.2444.jpg,cat
data\dogs\dog.3758.jpg,dog
data\dogs\dog.3952.jpg,dog
data\cats\cat.4863.jpg,cat
data\cats\cat.1121.jpg,cat
data\dogs\dog.535.jpg,dog
data\dogs\dog.4592.jpg,dog
data\cats\cat.890.jpg,cat
data\cats\cat.1018.jpg,cat
data\dogs\dog.1574.jpg,dog
data\dogs\dog.8.jpg,dog
data\dogs\dog.4187.jpg,dog
data\dogs\dog.3896.jpg,dog
data\cats\cat.4727.jpg,cat
data\dogs\dog.4011.jpg,dog
data\dogs\dog.2065.jpg,dog
data\cats\cat.520.jpg,cat
data\dogs\dog.838.jpg,dog
data\dogs\dog.2217.jpg,dog
data\dogs\dog.4174.jpg,dog
data\dogs\dog.1238.jpg,dog
data\dogs\dog.425.jpg,dog
data\cats\cat.2503.jpg,cat
data\dogs\dog.1975.jpg,dog
data\dogs\dog.4462.jpg,dog
data\cats\cat.1167.jpg,cat
data\dogs\dog.304.jpg,dog
data\dogs\dog.638.jpg,dog
data\cats\cat.2058.jpg,cat
data\cats\cat.3416.jpg,cat
data\cats\cat.3135.jpg,cat
data\cats\cat.3913.jpg,cat
data\cats\cat.579.jpg,cat
data\dogs\dog.4259.jpg,dog
data\cats\cat.2347.jpg,cat
data\dogs\dog.3120.jpg,dog
data\dogs\dog.495.jpg,dog
data\dogs\dog.2946.jpg,dog
data\dogs\dog.4820.jpg,dog
data\dogs\dog.2423.jpg,dog
data\dogs\dog.763.jpg,dog
data\dogs\dog.2392.jpg,dog
data\dogs\dog.2175.jpg,dog
data\dogs\dog.2618.jpg,dog
data\dogs\dog.1236.jpg,dog
data\cats\cat.2340.jpg,cat
data\cats\cat.2334.jpg,cat
data\dogs\dog.1685.jpg,dog
data\cats\cat.4356.jpg,cat
data\cats\cat.3650.jpg,cat
data\dogs\dog.199.jpg,dog
data\cats\cat.4135.jpg,cat
data\cats\cat.3317.jpg,cat
data\cats\cat.3808.jpg,cat
data\cats\cat.1276.jpg,cat
data\cats\cat.1194.jpg,cat
data\cats\cat.4627.jpg,cat
data\dogs\dog.1014.jpg,dog
data\cats\cat.3627.jpg,cat
data\dogs\dog.3183.jpg,dog
data\cats\cat.2667.jpg,cat
data\cats\cat.2094.jpg,cat
data\dogs\dog.1175.jpg,dog
data\dogs\dog.4859.jpg,dog
data\cats\cat.137.jpg,cat
data\dogs\dog.4606.jpg,dog
data\dogs\dog.328.jpg,dog
data\cats\cat.4539.jpg,cat
data\cats\cat.2927.jpg,cat
data\cats\cat.871.jpg,cat
data\dogs\dog.60.jpg,dog
data\dogs\dog.3956.jpg,dog
data\cats\cat.557.jpg,cat
data\dogs\dog.96.jpg,dog
data\cats\cat.748.jpg,cat
data\cats\cat.222.jpg,cat
data\dogs\dog.4231.jpg,dog
data\cats\cat.4730.jpg,cat
data\dogs\dog.2908.jpg,dog
data\dogs\dog.1802.jpg,dog
data\dogs\dog.551.jpg,dog
data\cats\cat.2868.jpg,cat
data\dogs\dog.1291.jpg,dog
data\dogs\dog.4112.jpg,dog
data\cats\cat.2438.jpg,cat
data\dogs\dog.3475.jpg,dog
data\cats\cat.3031.jpg,cat
data\cats\cat.252.jpg,cat
data\dogs\dog.2401.jpg,dog
data\cats\cat.473.jpg,cat
data\cats\cat.4520.jpg,cat
data\dogs\dog.524.jpg,dog
data\dogs\dog.4684.jpg,dog
data\cats\cat.4282.jpg,cat
data\dogs\dog.1026.jpg,dog
data\cats\cat.2909.jpg,cat
data\cats\cat.626.jpg,cat
data\dogs\dog.1529.jpg,dog
data\cats\cat.3966.jpg,cat
data\cats\cat.1163.jpg,cat
data\dogs\dog.824.jpg,dog
data\dogs\dog.3852.jpg,dog
data\dogs\dog.3727.jpg,dog
data\dogs\dog.3354.jpg,dog
data\cats\cat.179.jpg,cat
data\dogs\dog.1510.jpg,dog
data\dogs\dog.1322.jpg,dog
data\cats\cat.1461.jpg,cat
data\dogs\dog.351.jpg,dog
data\cats\cat.203.jpg,cat
data\dogs\dog.4579.jpg,dog
data\dogs\dog.2400.jpg,dog
data\dogs\dog.3812.jpg,dog
data\cats\cat.333.jpg,cat
data\cats\cat.3261.jpg,cat
data\dogs\dog.2923.jpg,dog
data\cats\cat.4479.jpg,cat
data\cats\cat.554.jpg,cat
data\cats\cat.3883.jpg,cat
data\cats\cat.2443.jpg,cat
data\cats\cat.1162.jpg,cat
data\dogs\dog.1179.jpg,dog
